cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
53904,Charge      ,1,17820,1,10,490,1.7906,0.1831,148570,1,5.8081,Construction       ,16,1,0,1715.18,306.43,2991.09,44.55,4430.03,0,1634.67,0,51.82,16.22,50.22,17.82,0,0,0,0,0,0,0,0,301668.42,66079.95,133345.59,65791.11,0,0,0,0,0,0
53905,Charge      ,0,259281,6,112,1335,0.7969,0.4722,792300,0,3.4728,Social services    ,7,1,2,85.79,0,0,0,0,0,582.62,0,1421.98,1488.14,724.05,2186.07,0,0,0,0,0,0,0,0,6264.68,5610.82,2248.61,3956.38,0,0,0,0,0,0
53906,Charge      ,2,291891,3,93,763,0.6979,0.231,160665,0,5.969,Household          ,14,1,0,0,0,98.44,27.98,0,0,0,0,400.39,480.36,42.19,838.56,1360.17,1613.06,1330.65,667.73,59889.88,91589.07,86324.78,82705.31,79253.78,72149.69,102396.17,67959.48,1,0,0,0,0,0
53907,Charge      ,0,434629,4,186,1960,0.7969,0.2682,789319,0,6.2279,Transport          ,14,1,1,4282.95,672.2,550.84,1287.39,5069.67,6332.71,1061.5,3350.62,1974.88,750.67,2359.33,366.22,486.38,843.18,789.26,408.06,417415.72,593972.96,720140.81,589862.31,224039.9,101661.19,234968.17,126421.27,1,0,1,1,0,0
53908,Charge      ,0,73774,4,13,298,0.7969,0,2918974,0,0,Automotive         ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.4,4852,0,0,0,0,0,0
53909,Charge      ,0,248589,4,56,802,0.8517,0.231,285228,1,6.8022,Personal services  ,8,1,0,17.8,1060.26,285.08,706.47,523.89,0,0,667.41,3274.59,412.34,1248.61,2438.32,354.34,638.57,421.67,352.59,72843.52,48254.94,51029.59,67474.15,84179.76,46225.14,43533.04,61858.44,0,1,0,0,1,0
53910,Charge      ,1,0,3,12,4830,0.133,0,2918974,1,5.4995,Office supplies    ,15,1,0,0,0,0,35.63,0,1165.08,1051.62,1942.56,990.06,20.1,300.28,709.88,54.4,21.18,24.05,60.31,56803.53,73942.41,170693.57,203349.72,67878.01,10806.51,41747.46,46739.47,1,0,0,0,0,0
53911,Charge      ,4,0,4,203,2038,3.5487,0.8831,34207020,1,6.3406,Produce            ,13,1,0,31.11,138.09,140.09,272.97,890.87,314.15,189.01,1394.31,623.11,2647.13,967.16,2303.08,0,0,0,0,0,0,0,0,311171.93,254253.08,247297.34,90692.59,0,0,0,0,0,0
53912,Charge      ,5,0,0,85,463,1.0374,0.7923,12256468,0,5.0952,Social services    ,11,1,0,16510.31,6057.69,2741.66,4063.33,43611.46,0,173.09,13920.98,399.5,694.96,868.17,226.29,0,0,0,0,0,0,0,0,118569.2,45550.47,22482.25,57172.8,0,0,0,0,0,0
53913,Charge      ,0,27531,2,70,537,0.7969,0.652,776462,0,3.4669,Consumables        ,12,1,0,936.17,0,0,0,1566.99,20.37,511.05,0,64.84,30.98,75.8,20.02,0,167.1,0,48.34,15513.58,3991.36,4238.96,5497.76,7661.96,3833.44,4659.87,2594.92,0,0,0,0,0,0
53914,Charge      ,3,0,4,295,3466,2.2636,0.5669,4206422,1,6.2609,Misc services      ,11,1,0,0,2685.19,90.2,0,19965.46,2819.61,26148.62,5731.96,2823.25,19491.8,10125.67,12189.38,0,0,0,0,0,0,0,0,174478.71,200951.86,201247.28,112051.31,0,0,0,0,0,0
53915,Charge      ,1,0,2,225,1280,0.075,0.231,277305,1,1.8987,Social services    ,10,1,0,0,0,0,0,34.02,0,0,685.45,0,0,0,0,19.86,0,0,40.23,3239.47,2203.93,2628.52,3608.51,4875.47,1194.11,3364.34,4822.03,1,0,0,0,0,0
53916,Charge      ,0,27799,0,264,1079,0.7969,0.3466,522918,1,6.0727,Construction       ,16,1,3,100.21,244.84,1097.77,87.51,1977.73,1350.74,3792.86,2101.79,199.48,617.31,727.92,88.87,4462.97,3233.79,2615.71,4399.55,108974.41,107863.91,134536.25,119031.71,174725.69,133280.73,113080.91,100434.11,1,0,0,0,0,0
53917,Charge      ,0,0,4,76,327,0.7969,0.1155,118845,0,1.0126,Entertainment      ,9,1,0,15.23,0,0,8.9,432.55,0,907.34,628.43,0,0,0,0,0,0,0,0,0,0,0,0,5532.49,3758.17,6862.55,4216.49,0,0,0,0,0,0
53918,Charge      ,1,263557,8,303,3182,1.1552,0.6824,3327660,1,4.105,Misc services      ,14,1,1,229.77,106.65,102.29,453.91,365.93,2280.78,5625.66,692.22,53.88,263.34,170.09,147.13,0,0,0,0,44084.67,50131.72,34475.53,44112.14,56655.47,40586.76,34779.23,39249.2,0,0,0,0,0,0
53919,Charge      ,0,209563,1,31,763,0.7969,0,52205,0,2.7323,Entertainment      ,14,1,0,2.65,1778.42,0,5052.25,0,0,0,0,94.84,52.27,138.44,8.67,89.64,28.05,152.2,233.52,8807.71,11147.85,14190.26,20086.33,4649.97,6127.99,7476.71,12553.07,0,0,0,0,0,0
53920,Charge      ,0,162518,8,4,425,0.5256,0,2918974,0,3.6158,Office supplies    ,13,1,0,0,0,0,0,0,0,0,0,24.53,111.69,47.8,88.42,0,0,0,0,0,0,0,0,59194.75,15348.93,14169.83,10046.36,0,0,0,0,0,0
53921,Charge      ,1,0,2,89,1962,2.6825,0,2918974,1,6.5546,Misc services      ,16,1,0,243877.96,79444.73,228730.84,61684.17,969.51,72.25,0,0,41.51,393.29,233.29,201.51,0,0,0,0,0,0,0,0,377629.4,141325.53,332625.96,107549.93,0,0,0,0,0,0
53922,Charge      ,8,133650,4,176,4192,1.614,0.6148,2376900,1,6.2673,Construction       ,16,1,0,1014.28,1034.9,162.09,260.14,39080,40039.8,17649.23,39452.38,542.19,285.11,411.54,415.76,0,0,0,0,0,0,0,0,223680.98,187207.92,134665.28,182037.2,0,0,0,0,0,0
53923,Charge      ,1,122958,4,1,0,0.0682,0,52291,0,1.1231,Unknown            ,6,2,1,0,0,10.68,0,158.59,20.75,668.38,0,36.5,106.08,142.04,0.54,0,0,0,0,0,0,0,0,8575.06,994.49,3342.25,1550.49,0,0,0,0,0,0
53924,Charge      ,0,241639,4,34,1253,0.7969,0,2918974,0,6.354,Finance            ,18,1,0,130.07,68.13,712.65,400.39,288.75,1194.16,11292.57,964.62,454.7,6435.86,4048.61,2841.95,498.21,463.21,1008.22,521.84,448447.98,405286.3,932254.87,676780.65,404694.42,134468.36,436428.29,350268.55,2,0,0,1,0,0
53925,Charge      ,0,69498,4,50,485,0.3171,0,0,0,1.9033,Office supplies    ,13,1,0,224.18,311.94,88.99,262.88,1197.11,688.58,1002.79,1466.53,0,0,0,0,0,0,0,0,0,0,0,0,18896.39,12309.27,9509.68,7455,0,0,0,0,0,0
53926,Charge      ,0,0,4,304,163,0.2531,0.3996,752685,0,6.1382,Personal services  ,6,1,0,0,0,0,0,0,0,717.92,717.92,0,0,0,0,0,0,0,0,0,0,0,0,10343.86,10602.08,12107.51,13853.12,0,0,0,0,0,0
53927,Charge      ,3,0,3,135,327,0.6513,0,2918974,0,1.8801,Social services    ,11,1,0,294.6,21.95,154.07,5656.43,1528.43,1192.15,1625.93,535.92,34.99,415.74,433.14,17.59,1692.67,585.88,607.82,583.07,32633.25,33539.93,17667.73,23941.64,49155.49,27263.7,14962.05,25092.98,0,1,0,0,0,0
53928,Charge      ,0,0,3,24,1553,0.4488,0,2918974,0,1.6677,Unknown            ,18,1,0,0,0,0,0,0,7208.86,110.81,0,0,0,0,0,0,0,0,0,0,0,0,0,49867.29,30836.22,18230.94,20311.61,0,0,0,0,0,0
53929,Charge      ,1,80190,2,7,490,0.2016,0,2918974,1,2.9254,Personal services  ,10,1,0,618.94,833.81,338.87,0,372.45,480.77,0,544.83,0,0,0,0,592.09,431.99,212.56,0,8315.2,21905.78,12153.62,7404.94,13248.94,26940.29,13187.34,7813.9,0,0,0,0,0,0
53930,Charge      ,0,0,4,32,806,0.0001,0,2918974,1,0,Transport          ,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53931,Charge      ,0,0,2,104,392,0.0577,0.1155,92867,0,1.5535,Misc services      ,2,1,0,43.39,0,0,0,0,0,121.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5085.65,4530.07,5819.38,4001.66,0,0,0,0,0,0
53932,Charge      ,0,140065,1,79,1188,0.7969,0,316920,1,1.7067,Entertainment      ,15,1,4,276.29,74.82,84.56,247.19,310.5,111.3,58.22,141.83,414.15,119.78,496.52,37.41,264.09,353.53,274.49,225.81,12612.87,14018.74,11870.04,13181.69,20801.6,13133.51,15396.63,13271.04,0,0,1,0,0,0
53933,Charge      ,0,0,0,230,163,0.0796,0.5926,1901520,0,2.3492,Entertainment      ,7,1,0,75.32,0,0,193.92,0,0,0,0,59.43,4.66,9.42,54.67,189.99,200.31,232.13,152.9,5497.04,3723.85,3361.76,3409.48,5057.23,5448.55,4372.13,3614.21,0,0,0,0,0,0
53934,Charge      ,0,0,4,108,207,0.0061,0.1831,118845,0,0.3519,Personal services  ,11,1,0,0,0,0,0,122.47,672.62,0,0,15.24,5.44,8.11,12.57,0,0,0,0,545.75,768.74,471.12,1116.42,1067.93,839.4,678.98,1405.87,0,0,0,0,0,0
53935,Charge      ,1,133650,1,30,915,0.4985,0.8831,34207020,0,4.9651,Personal services  ,10,1,0,106.45,65.51,146.04,23.01,461.1,14366.69,9304.91,1457.07,1032.23,878.77,229.06,1681.94,65.18,9.13,33.45,5.34,27329.99,57620.31,30912.97,20265.16,32338.14,58190.38,31114.46,21493.49,1,0,0,1,0,0
53936,Charge      ,0,0,1,28,381,0.7969,0.1831,190152,0,3.2099,Construction       ,13,1,0,44.48,2.66,0,84.55,10.79,0,0,0,34.98,32.02,62.55,4.45,35.86,114.22,29.6,43.74,8774.04,6215.51,1587.32,9797.53,10184.63,6143.94,1927.51,11949.69,1,0,0,0,0,0
53937,Charge      ,5,0,2,196,2660,0.9847,0.6767,17981021,1,4.7024,Consumables        ,12,1,0,238.24,89.97,1768.09,806.84,6712.79,8027.16,11532.78,3641.83,3621.27,48.97,1299.36,2370.88,1649.1,2332.3,2494.29,4513.01,54539.38,59112.9,91480.21,57562.03,89519.18,63266.53,90659.26,53296.08,0,0,0,0,0,0
53938,Charge      ,0,0,4,11,337,0.7969,0,2918974,0,2.6438,Unknown            ,13,1,2,0,0,0,0,8684.72,1522.66,1614.67,366.87,1079.34,309.28,69.99,1318.63,844.1,998.13,378.44,0,23128.92,20684,13979.18,7611.52,34612.23,18131.29,8136.76,7733.54,0,0,0,0,0,0
53939,Charge      ,1,0,5,355,489,0.1305,0.3838,720993,0,2.6016,Non durable goods  ,13,1,0,0,26.03,35.64,22.18,263.18,0,971.92,1025.33,0,0,0,0,340.77,434.25,547.32,405.71,11736.38,9580.77,9069.33,9997.77,13877.87,7950.22,8928.74,11744.12,0,0,0,0,0,0
53940,Charge      ,0,0,0,63,272,0.0789,0.1831,131958,0,1.3965,Entertainment      ,11,1,0,654.89,436.59,436.59,436.59,560.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4865.86,12275.88,6532.07,4860.11,0,0,0,0,0,0
53941,Charge      ,1,0,2,7,0,0.0998,0.1155,57867,0,3.6965,Entertainment      ,15,1,0,0,0,0,0,718.02,1392.21,950.51,0,0,0,0,0,0,0,0,0,0,0,0,0,24429.9,9997.44,4984.96,0,0,0,0,0,0,0
53942,Charge      ,5,0,1,130,573,0.9023,0,92779,0,6.2594,Misc services      ,15,1,3,136.7,127.67,106.9,153.85,120.42,2180.36,1014.98,610.38,827.99,320.09,731.4,416.68,0,0,0,0,0,0,0,0,135027.05,103005.06,85108.58,75660.24,0,0,0,0,0,0
53943,Charge      ,0,0,2,290,1100,0.0789,0.1155,82068,1,1.7356,Produce            ,11,1,1,0,0,0,0,143.36,0,0,0,213.7,329.19,140.13,402.76,1176.65,1215.83,523.21,789.6,5206.47,5336.12,2581.06,5723.87,9952.45,4844.25,2636.46,5388.98,1,0,0,0,0,0
53944,Charge      ,1,434629,1,186,272,0.6353,0,89038,0,4.5126,Construction       ,15,1,0,225.13,107.59,1270.31,128.76,639.05,9334.76,3665.75,928.41,424.93,298.51,42.78,680.66,0,0,0,0,0,0,0,0,60542.6,45942.27,60141.41,59291.68,0,0,0,0,0,0
53945,Charge      ,3,35283,1,2,2043,0.8961,0.1155,87153,0,3.7781,Entertainment      ,11,1,0,1124.46,842.47,627.01,570.18,813.31,106.86,471.07,452.17,112.07,1291.42,382.09,1021.4,888.58,0,0,0,64307.06,52436.03,75629.18,57613.04,94117.47,47032.23,77050.42,47343.69,1,0,0,0,0,0
53946,Charge      ,1,0,0,132,379,0.2461,0.1155,0,0,1.7339,Misc services      ,14,1,0,54.24,44.74,2242.15,19.3,1476.22,846.1,2348.6,1880.69,45.79,31.3,13.55,63.54,0,0,0,0,0,0,0,0,24725.65,21929.05,19536.2,16628.28,0,0,0,0,0,0
53947,Charge      ,1,158241,9,54,2801,0.0906,0.1155,103312,1,1.2333,Non durable goods  ,11,1,2,2.65,4.06,0,3.18,118.66,243,0,0,642.67,278.56,756.63,164.6,0,0,0,0,0,0,0,0,10513.9,4516.04,3689.39,3144.25,0,0,0,0,0,0
53948,Charge      ,0,9622,3,329,1177,0.2508,0.3662,411996,1,6.4975,Unknown            ,11,1,1,49.74,39.08,39.08,35.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28565.58,46817.34,44232.21,48900.47,0,0,0,0,0,0
53949,Charge      ,0,0,7,11,0,0.7969,0.1155,155843,0,2.514,Construction       ,12,1,0,0,0,0,66.62,0,0,0,0,20.93,18.03,13.97,24.99,1947.14,373.87,511.23,499.94,36853.35,14774.05,7691.08,19331.23,87903.71,8747.25,6674.84,15887.4,2,0,0,1,0,0
53950,Charge      ,0,0,1,202,981,0.7624,0.3838,792300,1,5.921,Social services    ,13,1,0,1469.54,122.81,134.37,1679.08,354.74,207.5,359.75,0,1295.39,4728.14,4713.31,1310.22,588.57,498.47,586.11,574.73,64954.19,52259.42,70169.25,89628.62,87251.2,45779.2,81633.74,89214.22,1,0,0,0,0,0
53951,Charge      ,0,0,2,21,190,0.1781,0,2918974,0,1.7734,Office supplies    ,15,1,0,0,0,0,17.44,0,0,0,2109.01,12.46,2.34,9.39,5.41,0,0,0,0,0,0,0,0,9449.83,22751.14,10414.28,31806.36,0,0,0,0,0,0
53952,Charge      ,3,48114,5,250,454,0.2074,0.2986,475380,0,3.4396,Misc services      ,15,1,1,21.7,1.76,196.12,15.94,0,0,0,0,227.42,12.81,186.27,53.96,2731.28,3472.62,3648.08,5947.9,16497.77,17415.04,15864.02,19365.94,19334.93,16674.16,11009.2,17727.19,0,0,0,0,0,0
53953,Charge      ,0,0,2,14,981,0.4893,0.4398,649686,1,5.2506,Transport          ,14,1,0,0,0,0,0,0,0,1207.19,1040.06,0,0,0,0,11492.79,20636.85,15749.77,13038.6,54775.44,58823.53,35535.59,49098.11,55951.32,73975.96,32313.5,52354.29,2,0,0,0,0,0
53954,Charge      ,1,0,2,92,519,0.1085,0.2682,308997,0,3.4978,Personal services  ,15,1,0,0,0,221.26,0,0,0,0,1386.93,96.71,2.29,96.2,2.8,0,0,0,0,0,0,0,0,5736.64,13089.71,20728.46,24560.65,0,0,0,0,0,0
53955,Charge      ,0,267300,9,10,0,0.0523,0,2918974,0,5.0126,Unknown            ,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10515.62,2171.33,7918.92,1258.25,5959.4,148.99,2923.41,576.72,1,0,1,0,0,0
53956,Charge      ,0,0,7,282,1090,0.1701,0,46745,0,2.1092,Personal services  ,16,1,1,415.8,185.05,120.18,1821.74,301.44,1238.73,485.76,194.72,282.29,509.29,475.2,316.38,0,0,0,0,0,0,0,0,17840.19,14163.73,21168.26,13499.09,0,0,0,0,0,0
53957,Charge      ,2,0,3,144,1635,7.1239,0.1831,792300,1,6.3584,Construction       ,18,1,0,1836.89,103.79,296.82,750.2,6469.32,315.15,2503.41,2590.04,479.69,35.69,32.39,482.99,11564.46,11434.6,10825.85,7753.54,349512.48,835595.92,378011.35,505430.31,619261.23,855278.8,615093.83,432995.66,1,0,0,1,0,0
53958,Charge      ,1,93555,7,37,490,0.045,0.1155,118845,0,2.9022,Entertainment      ,14,1,1,663.58,354.62,7.13,7.13,0,0,476.98,0,438.42,318.14,720.69,35.87,0,0,0,0,0,0,0,0,6747.14,2816.19,13376.53,4800.67,0,0,0,0,0,0
53959,Charge      ,0,0,6,1,1362,0.3505,0,2918974,0,3.2877,Social services    ,7,1,0,1388.43,169.06,98.76,40.86,1310.73,0,0,291.54,353.51,748.02,533.88,567.65,0,0,0,0,0,0,0,0,38134.62,18122.95,27962.86,24052.06,0,0,0,0,0,0
53960,Charge      ,0,5346,2,51,446,0.7969,0.1155,79230,0,6.4815,Social services    ,14,1,0,37.24,676.96,0,65.71,0,0,0,0,47348.54,5150.91,23953.29,28546.16,227.35,1314.4,1455.4,78.54,67429.61,60765.52,4179.32,17230.63,78027.09,51838.71,3649.58,10264.11,0,0,0,0,0,0
53961,Charge      ,0,0,4,1,0,0.0332,0,2918974,0,0.9897,Unknown            ,7,1,0,0,0,0,0,0,0,0,0,16.81,24.25,25.08,15.98,0,0,0,0,0,0,0,0,5663.04,0,0,0,0,0,0,0,0,0
53962,Charge      ,0,80190,3,4,327,0.0681,0,2918974,0,1.0237,Finance            ,4,1,0,0,0,0,0,0,161.99,206.84,278.32,0,0,0,0,0,0,0,0,0,0,0,0,7663.42,4817.91,2764.38,5262.78,0,0,0,0,0,0
53963,Charge      ,1,0,0,70,490,0.1307,0,2918974,0,3.4615,Personal services  ,14,1,0,0,43.54,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8907.12,19287.28,18664.47,11111.36,0,0,0,0,0,0
53964,Charge      ,0,0,4,1,490,0.0034,0,46749,1,1.0391,Misc services      ,7,1,0,0,0,0,0,306.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.94,0,0,0,0,0,0,0,0,0
53965,Charge      ,0,0,7,21,190,0.1066,0,2918974,0,4.3274,Entertainment      ,14,1,1,27.69,18.46,0,0,204.11,0,0,0,34.55,54.32,5.7,83.17,0,0,119.86,232.51,11884.23,12120.62,2371.11,1665.98,19721.88,12173.56,2880.12,998.1,0,0,0,0,0,0
53966,Charge      ,0,0,0,134,2239,0.7969,0.652,4862542,1,5.095,Construction       ,9,1,1,266.41,56.67,3197.21,1059.64,7347.78,13563.79,0,10880.97,1888.94,731.65,2035.26,585.33,5287.62,4982.36,6201.23,7569.17,70110.51,115743.63,157301.81,159958.93,90328.4,112480.16,91819.68,193518.07,1,0,0,0,0,0
53967,Charge      ,0,126878,3,58,556,0.141,0.1155,95076,0,1.3624,Entertainment      ,16,1,1,115.4,54,56.69,20.69,33.05,0,0,68.69,155.22,402.79,237.86,320.15,0,35.75,0,0,9042.59,9440.55,8664.92,11068.47,14913.25,7614.6,9189.08,12542.07,0,0,0,0,0,0
53968,Charge      ,0,0,2,84,981,0.4149,0.1155,83304,1,4.1374,Durable goods      ,12,1,0,439.06,5992.91,202.6,51.57,162.94,0,1281.24,171.07,274.23,17.35,200.71,90.87,0,0,0,0,0,0,0,0,38413.6,39027.67,44211.68,21332.41,0,0,0,0,0,0
53969,Charge      ,0,0,2,19,490,0.1283,0,51499,1,1.8039,Construction       ,12,1,0,531.64,28.33,34,192.63,758.39,562.65,0,0,0,0,0,0,814.81,2737.91,874.55,399.52,18187.44,9016.89,19567.32,17712.96,26252.18,11856.99,30082.67,18907.12,0,1,0,0,1,0
53970,Charge      ,0,71636,6,5,327,0.1558,0,2918974,1,2.0892,Unknown            ,15,1,0,1668.44,12.37,3088.1,332.5,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,11358.52,21531.74,10528.56,7144.23,0,0,0,0,0,0
53971,Charge      ,0,55063,3,17,190,0.1199,0,2918974,0,5.3137,Unknown            ,11,1,0,0,0,53.46,53.45,0,0,0,0,0,0,0,0,10520.89,9176.28,8750.44,6479.47,14716.54,20523.78,8757,12470.65,20409.59,19348.1,10925.89,12664.47,1,0,0,0,0,0
53972,Charge      ,1,250727,4,174,2060,0.3808,0.4513,289189,1,3.8444,Social services    ,9,1,0,2.65,0.88,0,0,1279.24,2397.85,956.24,0,142.84,182.33,186.6,138.57,0,0,0,0,0,0,0,0,37703.13,35145.21,46177.76,30540.6,0,0,0,0,0,0
53973,Charge      ,0,187110,11,183,163,0.0202,0,53084,0,0,Social services    ,2,1,0,743.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4647.89,1867.73,1037.69,638.68,0,0,0,0,0,0
53974,Charge      ,0,0,3,138,1635,0.7969,0.5554,8460886,1,4.7089,Durable goods      ,10,1,4,3832.5,0,0,1959.31,0,0,717.52,0,104.17,30.72,112.35,22.54,450.93,614.62,794.9,858.44,37323.1,39417.17,141093.69,76775.63,21623.62,21997.69,152672.21,70889.38,1,0,0,1,0,0
53975,Charge      ,6,0,2,353,1757,0.9327,0.8831,28465948,0,6.2204,Construction       ,11,1,1,1792.1,622.62,3483.95,2342.71,2422.52,236.99,898.76,1482.9,9473.02,3209.94,10856.71,1826.25,0,0,0,0,0,0,0,0,92947.9,85520.88,98027.12,78261.57,0,0,0,0,0,0
53976,Charge      ,1,0,6,139,1079,0.5687,0.1155,110922,1,2.9651,Social services    ,13,1,0,727.37,333,395.22,1308.42,816.84,689.65,1937.21,1425.62,164.93,124.8,61.53,228.2,0,0,0,0,0,0,0,0,40480.64,33532.05,39240.2,27457.38,0,0,0,0,0,0
53977,Charge      ,2,101574,8,100,3031,0.4823,0.1831,991533,1,4.1003,Durable goods      ,18,1,0,28.72,18.91,92.42,346.92,320.11,316.45,5564.34,8760.38,75.82,214.4,95.39,194.83,1582.41,1508.58,7190.19,10119.61,32470.55,44290.06,103081.85,156825.99,33313.41,24556.46,88873.64,174001.31,4,0,0,0,0,0
53978,Charge      ,3,0,1,219,492,0.0105,0.5152,4753800,0,6.1745,Finance            ,7,1,1,0,0,0,0,0,0,1106.14,0,86.94,11.73,13.21,85.46,0,0,0,0,0,0,0,0,2444.32,2610.87,3212.13,1795.51,0,0,0,0,0,0
53979,Charge      ,0,40986,4,5,0,0.7969,0.1831,126768,0,3.669,Unknown            ,13,1,0,0,0,102.42,293.05,0,0,0,0,830.34,243.58,508.14,565.78,0,0,0,0,0,0,0,0,66648.39,17551.42,14632.35,33160.34,0,0,0,0,0,0
53980,Charge      ,0,0,1,178,272,0.2709,0.2682,247024,0,3.0123,Construction       ,9,1,0,17.72,7.99,4.43,1.76,1207.75,693.9,0,0,65.07,14.4,44.71,34.76,0,0,0,0,0,0,0,0,29028.87,15650.15,15814.85,8768.98,0,0,0,0,0,0
53981,Charge      ,0,66825,3,42,730,0.1784,0.1155,104943,0,3.1169,Social services    ,8,1,0,268.73,381.85,1606.54,1138.87,0,335,0,0,23.54,314.49,336.38,1.65,0,0,0,0,0,0,0,0,12578.26,16342.69,7569.63,9757.85,0,0,0,0,0,0
53982,Charge      ,0,0,2,75,654,0.0861,0.1155,122347,0,0.9342,Social services    ,7,1,0,88.96,16.56,23.68,78.55,0,121.5,1412.53,549.94,2.38,15.64,12.83,5.19,0,0,0,0,0,0,0,0,8601.48,4832.24,6895.76,13685.15,0,0,0,0,0,0
53983,Charge      ,4,205821,4,19,1635,1.842,0.1155,87150,0,4.2058,Misc services      ,16,1,0,3535.75,126.89,579.74,2371.07,2623.41,5966.96,1859.04,18.14,401.08,6454,1028.35,5826.73,0,0,0,0,0,0,0,0,170029.39,100970.84,49209.28,56376.83,0,0,0,0,0,0
53984,Charge      ,4,80190,3,139,1275,0.7734,0,2918974,1,5.7187,Misc services      ,15,1,1,3599.97,2632.8,2400.86,2440.32,0,0,433.97,167.74,16512.41,5543.31,8383.65,13672.07,201.08,243.47,350.2,272.74,80480.17,68776.77,42718.39,91005.09,103462.18,60749.53,44432.4,93491.96,1,0,0,0,0,0
53985,Charge      ,0,71636,3,2,337,0.0388,0,2918974,0,1.5976,Unknown            ,7,1,3,0,0,0,0,535.57,221.98,79.7,96.23,37.99,43.16,12.97,68.18,0,0,0,0,0,0,0,0,4070.43,2745.71,1418.72,2044.55,0,0,0,0,0,0
53986,Charge      ,0,0,1,141,714,0.7969,0.8745,34207020,0,5.7509,Transport          ,8,1,3,9453.17,5627.67,10656.92,4862.21,11320.52,7534.22,9676.09,5081.39,880,7050.51,135.82,7794.69,0,0,0,0,0,0,0,0,127957.49,73612.54,142577.88,89007.07,0,0,0,0,0,0
53987,Charge      ,3,136323,12,5,291,0.1324,0,2918974,0,1.7251,Unknown            ,12,1,0,0,0,0,0,0,1935.05,0,0,0,0,0,0,276.94,181.21,0,0,6989.95,12697.36,8425.65,6556.52,10213.68,13655.23,10074.8,6702.65,2,0,0,0,0,0
53988,Charge      ,7,0,2,115,964,3.4989,0,2918974,0,6.4675,Misc services      ,18,1,0,19393.06,2979.74,526.79,20964.95,253.93,7808.6,949.43,10415.84,2146.3,1845.29,2183.97,1807.62,723.22,556.73,333.17,256.32,288733.77,286495.7,320506.21,299928.85,380144.92,277439.18,329282.45,268699.85,1,0,0,1,0,0
53989,Charge      ,0,0,4,1,490,0.0009,0,2918974,1,0.2556,Construction       ,0,1,0,0,0,0,0,141.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.53,0,0,0,0,0,0,0,0,0
53990,Charge      ,1,0,1,14,1226,1.3227,0.1831,50650,0,5.3846,Personal services  ,7,1,0,71.18,111.33,44.51,223.3,24671.92,1652.53,2805.67,4837.7,236.82,43.58,120.8,159.6,0,0,0,0,0,0,0,0,102314.66,59783.44,41255.48,56521,0,0,0,0,0,0
53991,Charge      ,0,0,1,228,1015,0.1238,0.1155,174306,1,2.8094,Misc services      ,8,1,0,776.36,269.3,283.76,108.81,110.5,50.54,0,576.86,1144.77,10.85,849.06,306.56,0,0,0,0,0,0,0,0,14627.72,8431.19,6202.91,9081.05,0,0,0,0,0,0
53992,Charge      ,0,0,4,103,981,1.3176,0.3243,475380,1,6.0509,Finance            ,12,1,0,3151.35,17442.58,41078.81,27391.97,221.32,857.8,9403.73,11562.98,495.13,10603.56,522.91,10575.78,0,0,0,0,0,0,0,0,90294.91,119077.94,184651.95,162138.34,0,0,0,0,0,0
53993,Charge      ,0,0,4,3,0,0.0797,0.3466,673455,0,6.855,Automotive         ,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15063.35,0,0,0,0,0,0,0,0,0
53994,Charge      ,0,0,2,33,981,0.3075,0.1155,126768,1,2.6169,Social services    ,11,1,0,62.25,0,0,0,2327.01,259.64,7005.54,2257.66,0,0,0,0,0,0,0,0,0,0,0,0,20075.94,8020.21,24192.14,6517.97,0,0,0,0,0,0
53995,Charge      ,1,0,2,355,1635,0.9979,0.6553,3051614,1,2.7947,Social services    ,7,1,0,1405.55,0,0,0,6539.91,1662.39,5349.45,1853.25,104.24,0.61,3.28,101.57,0,0,0,0,0,0,0,0,64095.31,37985.79,39062.53,25427.86,0,0,0,0,0,0
