cm_key,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar40,mvar41,mvar42,mvar43,mvar44,mvar45
74521,Charge      ,0,0,4,82,981,0.0386,0,2918974,1,0.8481,Unknown            ,12,1,0,0,0,0,0,0,0,0,5.2,0,0,0,0,68.73,31.85,57.74,140.15,2053.28,726.06,2255.11,2220.18,3269.69,1308.6,1818.76,2913.94,1,0,0,0,0,0
74522,Charge      ,1,94446,9,248,981,0.054,0,2918974,0,1.7983,Household          ,13,1,1,0,0,0,70.39,0,100.85,0,0,0,0,0,0,156.73,456.69,376.03,438.69,15004.89,13603.29,15648.38,15154.06,8065.16,6439.23,7040.25,7059.95,1,0,0,0,0,0
74523,Charge      ,1,0,1,343,351,0.0408,0.1831,188278,0,2.0055,Misc services      ,7,1,0,0,116.49,0,21.12,0,0,0,98.83,127.26,413.7,49.24,491.72,0,0,0,0,0,0,0,0,5608.78,4479.5,11062.74,10210.09,0,0,0,0,0,0
74524,Charge      ,2,0,2,221,207,0.2349,0.2682,205998,0,3.0861,Manufacturing      ,13,1,0,291.29,226.29,63.5,2721.47,1313.02,0,0,282.13,22.15,473.07,147.86,347.36,0,0,0,0,0,0,0,0,19959.61,13197.61,11627.42,44617.45,0,0,0,0,0,0
74525,Charge      ,0,267300,6,74,654,0.4457,0.1155,341536,0,6.4346,Durable goods      ,13,1,0,75.32,0,0,0,333.73,1344.94,504.09,0,5699.64,4759.54,10183.07,276.11,0,0,0,0,43533.21,83236.95,43557.48,64862.32,34420.39,35220.16,24068.92,24512.07,0,1,0,0,0,0
74526,Charge      ,0,35640,3,4,921,0.3982,0,0,0,3.1883,Office supplies    ,11,1,0,93.05,14.28,0,0,244.94,212.87,0,0,361.12,449.5,202,608.62,0,0,0,0,0,0,0,0,52342.84,7725.18,0,0,0,0,0,0,0,0
74527,Charge      ,3,80190,3,2,0,0.2751,0.1155,166383,0,3.817,Construction       ,3,0,0,0,0,0,0,135.42,0,0,311.35,440.13,36.51,384.77,91.87,0,0,0,0,24967.5,12119.05,19043.48,10946.34,45380.55,13367.65,18857.52,12081.16,1,0,0,1,0,0
74528,Charge      ,0,0,2,294,305,0.0743,0.2682,625917,0,2.3699,Durable goods      ,8,1,0,0,0,0,0,1678.77,1543.14,3467.07,856.54,0,0,0,0,0,0,0,0,0,0,0,0,9509.84,3311.82,5961.83,3101.73,0,0,0,0,0,0
74529,Charge      ,1,0,3,9,0,0.0539,0.3466,1188450,0,1.3052,Household          ,11,1,0,0,0,0,0,0,0,0,0,353.34,54.41,327.27,80.48,32.11,72.88,0,94.96,4386.71,3250.42,4264.87,1380.58,5904.91,3726.57,4267.29,1488.3,0,0,0,0,0,0
74530,Charge      ,1,106920,1,51,381,0.1048,0,2918974,0,1.467,Unknown            ,10,1,0,44.18,40.97,40.97,53.52,0,0,0,0,243.6,97.67,213.19,128.08,0,0,0,0,0,0,0,0,9244.01,7954.39,12599.9,7550.71,0,0,0,0,0,0
74531,Charge      ,3,0,2,213,490,1.5899,0.5669,1188450,0,3.0615,Personal services  ,13,1,0,847.43,1674.7,93.31,0,40709.94,3736.2,10284.59,4683.95,1270.75,1555.91,122.04,2704.62,0,0,0,0,0,0,0,0,138498.81,56490.66,60767.02,35536.78,0,0,0,0,0,0
74532,Charge      ,0,0,2,70,817,0.7969,0,2918974,0,3.4454,Consumables        ,15,1,0,97.3,49.22,114.69,7.32,17.34,322.79,221.26,207.98,739.86,357.77,897.94,199.69,0,0,0,0,0,0,0,0,22623.31,17441.8,11923.05,33031,0,0,0,0,0,0
74533,Charge      ,1,75378,2,198,490,0.2706,0,2918974,0,4.5439,Misc services      ,16,1,3,205.49,108.68,144.31,73.04,9939.63,3731.77,2558.8,1560.43,24.21,47.24,60.47,10.98,436.21,264.24,230.27,363.49,24134.72,23246.6,18484.49,21818.7,63719.87,18616.01,16947.96,21666.24,0,1,0,0,0,0
74534,Charge      ,0,0,4,111,654,0.7969,0.3466,146254,0,0.7343,Consumables        ,16,1,0,0,0,34.95,0,0,0,55.17,366.71,0,0,0,0,359.53,204.79,229.51,311.87,5616.92,11375.84,10845.15,5061.06,7756.16,6325.13,4755.51,2433.54,1,0,0,0,0,0
74535,Charge      ,1,0,4,184,1199,0.09,0,2918974,1,2.68,Transport          ,12,1,0,385.75,0,0,0,436.86,3253.31,219.04,199.82,1211.97,342.01,1005.72,548.26,140.37,187.36,198.65,205.65,6723.86,7004.34,5834.09,3476.99,9502.69,9113.84,4183.62,3247.69,1,0,0,0,0,0
74536,Charge      ,2,26730,4,24,1482,0.2806,0,56253,1,2.1617,Entertainment      ,16,1,0,216.24,88,328.6,74.77,0,0,0,0,35.53,68.1,18.45,85.18,976.56,458.99,653.88,495.78,20546.67,18737.85,16773.56,21640.1,30565.55,17358.28,14968.94,19309.19,2,0,0,0,0,0
74537,Charge      ,0,199940,9,7,135,0.0539,0,2918974,0,0.6694,Unknown            ,14,1,0,0,0,0,0,0,0,2296.35,0,0.85,0.35,0.47,0.73,0,0,0,0,0,0,0,0,6603.81,4709.86,5546.03,5077.24,0,0,0,0,0,0
74538,Charge      ,1,0,1,94,1635,0.688,0,58630,1,3.0641,Personal services  ,9,1,0,29.55,97.03,345.9,16,1310.84,875.01,1868.27,541.05,167.73,14.72,85.76,96.69,465.61,487.4,571.17,160.33,29872.71,22797.6,26333.4,26009.26,58621.4,22200.87,27829.93,26597.22,1,0,0,0,0,0
74539,Charge      ,1,0,1,70,207,0.183,0,2918974,0,3.5323,Unknown            ,13,1,0,241.32,228.9,700.07,35.55,623.74,1692.64,115.65,129.55,68.08,340.66,331.13,77.61,1046.64,1232.94,1716.97,941.75,8200.79,23658.26,11794.4,9984.63,18671.07,22173.71,12826.43,4703.48,0,0,1,0,0,0
74540,Charge      ,1,0,0,238,1635,0.3592,0.1155,95076,1,2.1368,Finance            ,15,1,0,52.4,224.51,626.41,0,1034.13,836.99,2273.68,683.55,1066.03,20.72,574.08,512.67,0,0,0,0,0,0,0,0,45534.42,18826.48,15362.57,15605.84,0,0,0,0,0,0
74541,Charge      ,1,53460,1,22,763,0.1169,0,2918974,0,1.937,Unknown            ,14,1,0,116.07,24.88,24.88,24.88,773.64,183.31,217.83,422.65,33.81,93.69,124.58,2.92,311.71,721.78,433.32,572.09,18750.9,19202.08,18657.91,5330.5,19196.87,9014.88,4319.88,7754.42,0,0,0,0,0,0
74542,Charge      ,0,0,2,193,981,0.7969,0,2918974,0,0.9489,Construction       ,16,1,1,0,0,44.54,118.39,3210.83,0,0,0,40.13,27.63,15.31,52.45,1485.03,144.32,234.46,348,24795.53,11243.4,16758.84,17098.66,18217.59,6008.17,9946.61,12659.47,1,0,0,0,0,0
74543,Charge      ,1,31185,10,1,212,0.0683,0,2918974,0,0.6797,Unknown            ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129.66,3118.32,715.17,2553.91,0,0,0,0,0,0
74544,Charge      ,2,0,1,167,1827,0.1206,0,2918974,1,2.282,Unknown            ,16,1,4,79.71,32.91,0,10.68,74.1,0,0,28.18,81.2,38.74,114.88,5.06,0,0,0,0,0,0,0,0,15982.6,7691.56,10223.7,9793.47,0,0,0,0,0,0
74545,Charge      ,0,0,4,200,3270,0.7969,0.231,370763,1,5.2264,Manufacturing      ,8,1,0,733.64,32.92,305.84,121.46,1939.02,1370.05,1016.98,1562.39,665.89,379.85,675.45,370.29,0,0,0,0,0,0,0,0,74666.4,57305.89,65476.08,37364.62,0,0,0,0,0,0
74546,Charge      ,0,0,2,56,1487,0.129,0,45953,1,1.9835,Misc services      ,13,1,0,31.12,30.99,20.15,50.36,361.9,884.47,762.38,574.28,0,0,0,0,22.32,16.35,0,0,8996.95,9298.06,10996.33,9102.46,12951.52,8656.21,11366.27,7133.93,0,0,0,0,0,0
74547,Charge      ,0,0,4,212,1471,0.7969,0.1831,1584600,1,2.6227,Durable goods      ,6,1,0,0,0,0,0,1226.63,1199.07,1376.66,481.14,0,0,0,0,0,0,0,0,0,0,0,0,9438.62,7903.8,10510.16,8219.64,0,0,0,0,0,0
74548,Charge      ,1,24591,2,33,490,0.1602,0,2918974,0,2.7866,Unknown            ,12,1,0,126.36,86.82,86.82,214.55,5.83,1411.21,353.07,178.81,0,0,0,0,434.06,513.86,433.93,448.47,9230.31,10279.16,10088.37,13960.08,9383.91,13627.69,6713.76,20933.12,0,1,0,0,0,0
74549,Charge      ,0,0,4,134,844,0.2439,0.1155,198075,1,2.2111,Misc services      ,10,1,0,22.23,17.8,276.58,17.8,561.54,114.48,0,314.65,1.9,254.94,167.56,89.28,0,0,0,0,0,0,0,0,30555.68,13385.38,14384.2,12457.66,0,0,0,0,0,0
74550,Charge      ,0,37422,4,110,981,0.7969,0.2682,316920,1,4.5534,Construction       ,15,1,0,28.95,1.76,25.18,7.98,0,0,0,403.08,1.91,15.7,5.59,12.02,2734.61,2092.45,1433.59,2137.27,31916.65,26216.28,40098.53,28077.9,50579.4,26699.84,37271.71,28179.64,0,0,0,0,0,0
74551,Charge      ,2,0,2,135,269,0.2456,0.2986,792300,0,5.0232,Manufacturing      ,7,1,0,61.35,40.9,40.9,615.83,0,0,0,0,5.05,60.89,40.64,25.3,0,0,0,0,0,0,0,0,39368.95,12440.37,8746.75,20211.56,0,0,0,0,0,0
74552,Charge      ,2,0,3,12,1171,0.5268,0.1155,150487,0,1.675,Construction       ,7,1,0,617.43,0,283.06,0,1132.15,990.58,11781.73,4509.89,0,0,0,0,0,0,0,0,0,0,0,0,41405.61,16833.88,32134.41,13650.34,0,0,0,0,0,0
74553,Charge      ,4,0,2,75,844,0.4904,0.1155,110470,0,1.1013,Finance            ,14,1,0,718.37,2079.67,0,0,1139.66,6431.49,739.91,627.18,308.8,355.87,321.6,343.07,0,0,0,0,0,0,0,0,21102.29,34945.15,8376.04,18780.76,0,0,0,0,0,0
74554,Charge      ,0,0,0,47,515,0.6704,0,2918974,0,5.3872,Misc services      ,12,1,0,8916.24,10189.65,7096.1,6593.72,650.42,764.03,3107.46,0,56.98,21.96,3.07,75.87,0,58.85,157.27,100.05,27671.66,38785.55,53777.64,37197.43,39305.59,39536.01,56625.07,38876.77,1,0,1,0,0,0
74555,Charge      ,0,0,3,95,327,0.4332,0,2918974,0,5.9205,Misc services      ,14,1,0,816.01,72.1,1141.18,543.33,0,0,0,0,157.08,77.42,62.33,172.17,0,0,0,0,0,0,0,0,53116,14072.38,24154.26,6147.24,0,0,0,0,0,0
74556,Charge      ,0,2673,0,1,703,0.0525,0,2918974,1,5.2755,Unknown            ,10,1,0,0,0,0,0,94.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10663.79,0,0,0,0,0,0,0,0,0
74557,Charge      ,1,0,3,251,763,0.1418,0,87153,0,2.6581,Manufacturing      ,12,1,0,154.48,75.82,331.21,15.38,0,93.23,0,0,190.73,448.56,314.57,324.72,742.44,933.31,1015.68,1551.39,14622.74,18197.21,18005.4,21227.72,15551.08,8692.54,9564.07,11779.3,0,0,0,0,0,0
74558,Charge      ,1,0,1,31,436,0.2354,0,2918974,0,2.7165,Unknown            ,11,1,0,143.43,35.6,209.33,383.01,43.74,791.7,564.7,690.74,126.22,446.67,85.17,487.72,0,0,0,0,0,0,0,0,13220.61,12253.07,12874.31,16699.18,0,0,0,0,0,0
74559,Charge      ,0,0,1,211,348,0.2291,0,69722,0,2.5809,Social services    ,7,1,0,50.51,22.2,0,0,0,138.06,0,365.61,293.82,482.64,61.24,715.22,0,0,0,0,14588.71,6582.37,19539.7,13137.96,24825.06,5115.01,24331.43,13632.17,0,0,0,0,0,0
74560,Charge      ,0,0,1,1,1557,0.9154,0.3466,375942,1,3.1216,Transport          ,0,1,0,206.17,136.03,9.52,4.76,3877.76,1134.76,40.8,266.53,7.82,20.74,15.9,12.66,0,0,0,0,0,0,0,0,59977.14,30518.83,17080.23,21524.95,0,0,0,0,0,0
74561,Charge      ,0,10692,2,21,2812,0.7969,0.2986,339037,1,4.1884,Personal services  ,12,1,0,1721.18,262.56,38.25,0,3676.21,422.18,1087.08,1548.93,4199.54,275.98,1044.74,3430.78,0,0,0,0,0,0,0,0,199828.26,91449.31,82711.26,87319.49,0,0,0,0,0,0
74562,Charge      ,0,0,0,32,656,1.0951,0,2918974,1,3.6993,Unknown            ,12,1,0,312.74,213.04,414.76,294.32,9655.06,9.72,1641.4,1417.72,151.8,1378.76,440.11,1090.45,868.33,717.68,515.47,1142.06,71045.24,56453.07,71148.26,120011.92,132762.7,57265.68,77745.4,159535.56,2,0,0,0,0,0
74563,Charge      ,0,0,3,150,381,0.05,0,68243,0,1.7106,Misc services      ,14,1,0,3488.89,199.46,191.44,486.39,227.46,0,0,661.75,127.16,221.67,283.79,65.04,0,0,0,0,0,0,0,0,11294.83,3099.63,1461.01,11074.98,0,0,0,0,0,0
74564,Charge      ,0,0,4,14,190,0.0869,0,2918974,0,2.0656,Consumables        ,13,1,0,35.55,0,0,0,0,1516.58,1332.63,0,0,0,0,0,0,0,0,0,0,0,0,0,24247.35,7779.05,8858.51,4423.77,0,0,0,0,0,0
74565,Charge      ,1,133650,4,86,435,0.2292,0.1155,92276,0,2.6849,Social services    ,10,1,0,0,1.15,80.18,0,399.91,1485.98,907.58,771.82,279.62,150.05,399.3,30.37,41.21,94.18,36.08,78.16,19741.25,22239.56,27750.79,16778.73,31446.92,20313.94,24831.87,19127.76,0,0,0,0,0,0
74566,Charge      ,0,0,5,11,0,0.0001,0.1831,158460,0,0,Social services    ,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74567,Charge      ,0,0,4,75,981,0.7969,0.1155,53876,1,1.2812,Social services    ,13,1,0,0,0,0,0,1956.72,0,0,116.59,0,0,0,0,0,0,0,0,0,0,0,0,2561.97,248.52,1996.4,74899.44,0,0,0,0,0,0
74568,Charge      ,0,11226,0,122,207,0.3549,0,2918974,0,4.0866,Misc services      ,15,1,1,10781.67,3040.67,11720.48,8043.84,665.25,14.58,29.16,0,95.49,277.81,261.9,111.4,936.26,757.63,534.52,728.49,26604.73,14156.5,27505.99,18785.3,54819.99,15388.71,30288.37,21507.8,1,0,0,0,0,0
74569,Charge      ,0,0,3,263,467,0.2895,0,47538,0,1.3807,Transport          ,14,1,0,49.27,52.28,32.69,460.01,994.93,2172.5,722.18,0,0,0,0,0,702.07,791.49,409.82,496.32,21194.4,18834.66,14380.3,22689.94,33903.36,19677.66,17159.83,16284.46,0,0,1,0,0,0
74570,Charge      ,0,0,4,41,719,0.4982,0,2918974,0,6.4373,Produce            ,8,1,1,95.77,221.34,125.57,131.32,571.34,156.05,816.88,418.4,90.82,275,337.92,27.9,0,0,0,0,0,0,0,0,107621,58191.12,52079.95,63957.8,0,0,0,0,0,0
74571,Charge      ,1,358182,4,287,1079,1.9005,0.6452,34207020,1,6.6102,Non durable goods  ,14,1,0,454.28,567.82,541.89,398.05,765.94,0,6137.08,7427.05,12.35,425.83,399.6,38.58,0,0,0,0,0,0,0,0,265171.61,105041.74,77705.06,72649.97,0,0,0,0,0,0
74572,Charge      ,1,0,1,28,3106,0.944,0.1155,68166,1,2.3945,Office supplies    ,10,1,0,1227.74,1135.93,593,802.02,1175.96,281.49,1220.24,0,4380.16,7284.58,10393.33,1271.41,0,0,0,0,0,0,0,0,145538.95,15970.14,19572.13,19116.95,0,0,0,0,0,0
74573,Charge      ,1,182298,2,5,850,0.1105,0.1155,102999,0,3.1943,Unknown            ,10,1,0,0,0,9.76,0,0,0,0,0,223.29,386.3,292.57,317.02,538.9,169.87,0,0,17410.23,13972.61,6935.51,8545.33,29910.94,13098.02,7204.12,7467.2,1,0,0,1,0,0
74574,Charge      ,0,105316,2,18,127,0.7969,0.2682,665532,0,2.6831,Non durable goods  ,14,1,0,2944.79,0,0,0,81.65,0,0,0,0,0,0,0,220.12,233.14,255.09,303.77,4914.45,7944.71,6409.33,12466.39,11335.39,6549.59,4664.24,7565.7,1,1,2,1,0,0
74575,Charge      ,1,90882,5,299,163,0.1935,0,2918974,0,1.4491,Unknown            ,14,1,0,61.91,23.38,70.18,159.82,1085.5,0,599.42,750.54,727.41,112.16,410.66,428.91,2855.83,485.66,500.53,779.6,16010.06,8203.94,11261.71,10068.2,25446.3,8402.71,8128.82,11621.46,0,0,0,0,0,0
74576,Charge      ,0,133650,4,87,981,0.0445,0.3243,760608,1,3.0576,Misc services      ,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3506.56,2132.38,13672.4,1517.64,0,0,0,0,0,0
74577,Charge      ,0,0,11,51,981,0.7969,0.1155,121727,1,2.1396,Misc services      ,13,1,0,6.23,0,0,0,755.08,0,120.53,394.98,36.77,7.86,43.68,0.95,0,0,0,0,0,0,0,0,19440.84,9126.05,4612.07,5391.19,0,0,0,0,0,0
74578,Charge      ,0,0,2,92,327,0.0263,0,52324,0,4.6871,Construction       ,9,1,0,0,0,0,0,0,0,0,0,7.68,50.92,35.71,22.89,0,0,0,0,0,0,0,0,8648.97,7208.75,2308.65,5785.48,0,0,0,0,0,0
74579,Charge      ,0,19245,7,19,103,0.144,0,2918974,0,2.6211,Social services    ,14,1,0,0,0,0,307.26,79.93,0,375.17,239.48,685.44,341.8,257.35,769.89,0,0,0,0,0,0,0,0,15629.1,11757.66,12435.28,15102.81,0,0,0,0,0,0
74580,Charge      ,0,0,0,355,272,0.0233,0,2918974,0,1.229,Unknown            ,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,174.43,205.87,166.15,184.86,2426.18,2167.38,2826.88,3716.68,2789.65,2582.66,3202.78,1749.42,1,0,0,0,0,0
74581,Charge      ,1,0,3,86,434,0.0131,0.1155,102999,0,0.6161,Misc services      ,6,1,0,105.64,0,0,0,0,0,0,0,0.13,33.52,27.83,5.82,0,0,0,0,0,0,0,0,4382.64,1732.83,54.84,1084.88,0,0,0,0,0,0
74582,Charge      ,5,0,2,44,207,0.0311,0.3466,71310,0,1.804,Social services    ,12,1,0,96.05,48.02,48.02,48.02,0,0,0,0,154.34,181.67,164.27,171.74,156.09,55.12,69.39,112.79,4364.3,5556.12,5534.32,8419.23,6491.3,5460.16,3356.02,2299.35,1,0,0,1,0,0
74583,Charge      ,1,0,12,267,1122,0.0859,0,2918974,0,1.2723,Unknown            ,14,1,1,5.29,0,0,0,468.99,126.08,87.78,389.59,94.16,32.15,0.11,126.2,0,0,0,0,0,0,0,0,7811.59,5873.54,3306.32,7060.86,0,0,0,0,0,0
74584,Charge      ,6,101574,0,4,981,1.3761,0,2918974,0,6.1503,Unknown            ,15,1,0,3540.58,72.83,3186.88,2358.14,5671.97,504.65,2139.1,503.94,136.51,34.49,141.41,29.59,0,0,0,0,0,0,0,0,269037.82,51387.9,31123,25202.28,0,0,0,0,0,0
74585,Charge      ,0,0,1,326,163,0.0039,0.1831,150537,0,1.6831,Manufacturing      ,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.81,310.07,738.49,1259.29,0,0,0,0,0,0
74586,Charge      ,1,0,5,18,2452,0.2115,0,2918974,1,2.1031,Entertainment      ,14,1,0,4.45,0,0.92,0,72.45,0,0,293.19,0.68,0.17,0.01,0.84,340.68,1010.03,933.29,565.18,29634.75,49801.48,31021.18,19634.97,14249.92,28744.66,15721.97,10025.09,1,0,1,0,0,0
74587,Charge      ,0,61479,4,35,490,0.7969,0.1155,158460,0,5.4701,Automotive         ,15,1,0,740.03,132.08,84.11,110.29,307.74,0,0,224.86,83.28,281.2,35.35,329.13,0,0,0,0,0,0,0,0,76097.15,42651.13,34258.6,28640.48,0,0,0,0,0,0
74588,Charge      ,0,20849,6,6,103,0.7969,0,2918974,0,1.8618,Unknown            ,13,1,0,448.48,600.45,0,0,179.29,306.61,0,0,1.38,13.57,13.86,1.09,0,0,0,0,0,0,0,0,29259.29,10356.46,1036.39,0,0,0,0,0,0,0
74589,Charge      ,0,85536,2,7,1962,0.7969,0.1831,633840,1,6.1739,Unknown            ,16,1,0,2606.89,368.78,3435.03,42.9,0,0,0,0,550.92,260.67,70.69,740.9,0,40.21,0,0,70966.39,18540.8,33536.47,8386.47,51678.74,29111.27,29195.25,6353.01,0,0,0,0,0,0
74590,Charge      ,0,106920,5,7,0,0.0211,0.1155,139691,0,1.3682,Finance            ,9,2,0,26.7,17.8,17.8,17.8,604.18,0,0,129.55,73.19,420.91,491.5,2.6,0,0,0,0,0,0,0,0,3924.61,1494.71,6856.36,2869.02,0,0,0,0,0,0
74591,Charge      ,1,160380,3,21,332,0.2207,0,2918974,0,1.8533,Personal services  ,15,1,1,45.84,243.2,5.33,454.38,822.47,421.54,1143.44,2821.79,238.78,62.48,134.78,166.48,413.17,511.85,422.11,855.25,17251.81,15809.18,18644.88,17433.73,23170.01,17546.76,21004.87,17336.81,0,0,0,0,0,0
74592,Charge      ,0,0,6,164,457,0.0548,0,2918974,0,1.0063,Unknown            ,11,1,1,146.69,5.32,42.72,91.68,1110.29,317.21,0,0,0,0,0,0,118.76,0,0,0,6071.02,4668.19,4525.01,6069.96,9138.51,4210.26,4030.65,3077.39,1,0,0,0,0,0
74593,Charge      ,0,0,1,2,0,0.7969,0,2918974,0,1.0646,Transport          ,11,1,0,0,0,0,0,0,0,0,0,18.63,4.26,9.95,12.94,0,0,0,0,0,0,0,0,15905.28,0,0,0,0,0,0,0,0,0
74594,Charge      ,0,0,1,7,0,0.0466,0,17601,0,1.1913,Misc services      ,13,1,0,0,0,0,0,775.16,2670.32,2486.29,0,0,0,0,0,6.09,19.31,15.35,0,1099.98,10734.71,5512.31,0,1550.69,8133.27,8694.36,0,0,0,0,0,0,0
74595,Charge      ,0,106920,3,9,494,0.0112,0,2918974,0,0.8007,Social services    ,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.44,0,2865.17,2606.76,0,0,0,0,0,0
74596,Charge      ,1,0,1,6,0,0.0654,0,2918974,0,1.859,Unknown            ,14,1,0,0,0,0,0,0,0,0,0,78.11,90.52,56.98,111.65,20.52,0,77.93,0,4193.87,2612.26,0,0,8215.39,4013.95,0,0,2,0,0,1,0,0
74597,Charge      ,3,0,3,223,724,1.4769,0.3243,68708,0,3.5452,Office supplies    ,16,1,0,0,0,0,0,0,0,0,0,15.65,69.98,79.85,5.78,467.43,382.84,642.05,391.64,55894.43,15286.43,18870.69,28265.6,100454.86,15462.43,21414.5,32424.29,1,0,0,1,0,0
74598,Charge      ,3,0,3,192,207,0.0088,0,2918974,0,1.2379,Unknown            ,13,1,0,28.1,0,0,0,0,0,0,0,41.09,353.89,331.17,63.81,0,0,0,0,0,0,0,0,1536.34,738.38,3739.65,1313.24,0,0,0,0,0,0
74599,Charge      ,1,178556,1,5,425,0.4383,0.5828,3943217,0,5.1936,Misc services      ,10,1,0,11116.7,4652.12,5274.35,5186.89,258.05,1032.12,0,0,2595.76,1382.67,3846.2,132.23,0,0,0,0,0,0,0,0,74764.21,27980.45,34350.41,13985.7,0,0,0,0,0,0
74600,Charge      ,0,0,0,189,359,0.0465,0,2918974,0,0.7642,Finance            ,12,1,2,0,0,0,0,0,0,0,0,12.33,4.07,2.94,13.46,0,0,0,0,0,0,0,0,7961,3735.24,4564.37,3334.27,0,0,0,0,0,0
74601,Charge      ,1,0,3,192,234,0.0025,0,2918974,0,0.4765,Misc services      ,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.47,308.36,285.08,439.56,131.16,419.8,388.1,598.41,1,0,0,0,0,0
74602,Charge      ,0,122958,0,78,981,0.2521,0.5297,4278420,1,1.829,Personal services  ,11,1,0,693.44,14.17,14.17,14.17,1286.95,841.3,0,823.88,24.83,59.4,16.03,68.2,0,0,0,0,0,0,0,0,40013.32,19183.64,23183.85,17997.33,0,0,0,0,0,0
74603,Charge      ,1,0,2,8,1689,0.4018,0.5723,950760,0,3.2858,Household          ,11,1,0,144.72,63.99,26.62,26.62,1165.27,0,1472.68,545.49,472.06,583.97,890.22,165.81,2757.85,2577.29,1972.47,1412.47,25275.41,25295.37,33275.66,38668.22,33645.81,18868.01,30173.47,36274.04,0,0,0,0,0,0
74604,Charge      ,4,0,3,227,1373,0.8274,0.5669,8715300,1,6.1316,Durable goods      ,11,1,0,1300.56,266.41,0,1377.48,3029.3,1326.37,120.71,1805.32,2911.36,297.28,1942.78,1265.86,754.91,452.81,1722.88,2371.58,99847.46,84208.62,180149.3,102959.59,111059.91,55059.91,178514.58,76129.47,1,0,0,0,0,0
74605,Charge      ,3,0,1,119,511,0.1321,0,2918974,0,4.6517,Personal services  ,13,1,0,5.32,1.77,3.55,104.12,228.55,0,0,79.15,0,0,0,0,0,0,0,0,0,0,0,0,40488.87,4400.1,11653.38,4789.63,0,0,0,0,0,0
74606,Charge      ,0,267300,4,274,981,0.5645,0.5365,7127616,1,5.0727,Construction       ,11,1,4,2131.2,0,222.75,5390.08,3795.96,292.88,262.67,0,1562.13,90.03,1106.92,545.24,0,0,0,0,0,0,0,0,70436.35,72622.67,64676.06,28026.46,0,0,0,0,0,0
74607,Charge      ,0,0,1,98,1318,0.7969,0,0,1,3.1614,Office supplies    ,12,1,0,38.27,1.76,54.18,0.88,433.83,0,0,0,149.85,190.11,339.5,0.46,0,0,0,0,0,0,0,0,41576.24,74559.39,37486.66,23588.3,0,0,0,0,0,0
74608,Charge      ,1,0,3,8,0,0.0324,0,2918974,0,0.6989,Office supplies    ,11,1,0,0,0,0,0,0,0,0,0,72.28,2.45,64.21,10.52,34.98,82.9,26.16,0,496.08,2291.04,458.11,0,3035.25,2327.84,359.58,0,1,0,0,1,0,0
74609,Charge      ,1,187110,3,8,163,0.4187,0.1155,125187,0,1.9053,Social services    ,14,1,0,9164.51,3306.77,3051.18,2447.6,1755.08,1449.6,1071.31,502.23,188.68,568,226.87,529.81,0,0,0,0,0,0,0,0,50243.33,29667.3,35026.2,30164.84,0,0,0,0,0,0
74610,Charge      ,0,0,3,190,381,0.0464,0,49914,0,1.2835,Misc services      ,9,1,0,133.62,89.08,117.58,173.82,0,53.63,0,115.54,81.33,80.38,97.66,64.05,0,0,0,0,1700.84,3243.82,2197.17,4970.13,2096.59,4998.97,1502.45,4099.72,0,0,0,0,0,0
74611,Charge      ,0,58806,4,14,190,0.3215,0,35169,0,5.7017,Apparel,16,1,0,422.63,0,0,0,0,0,30.85,0,75.17,130.65,69.27,136.55,0,0,0,0,0,0,0,0,62537.19,9410.47,13456.35,8663.38,0,0,0,0,0,0
74612,Charge      ,1,0,0,213,449,0.4505,0.652,18166486,0,5.2983,Social services    ,8,1,0,10.64,0,146.37,213.84,0,0,0,9160.74,0,0,0,0,0,0,0,0,0,0,0,0,48646.25,22403.89,20607.05,21713.44,0,0,0,0,0,0
74613,Charge      ,0,106920,5,47,327,0.7969,0.1155,79230,0,5.0207,Household          ,13,1,0,24.91,0,0,213.84,0,0,0,0,0,0,0,0,78.48,0,0,0,44369.47,71589.52,69140.41,69527.56,52620.81,58937.54,60544.97,63226.17,0,0,0,0,0,0
74614,Charge      ,1,0,1,99,1079,0.1771,0.3466,325257,1,4.1593,Personal services  ,9,1,0,376.06,59.95,110.35,113.76,407.35,122.62,0,283.37,96.81,12.16,27.29,81.68,0,0,0,0,0,0,0,0,27379.67,2941.02,2909.36,12531.64,0,0,0,0,0,0
